image_path,label
Biodegradable/food_waste/10_50.jpg,Biodegradable
Biodegradable/food_waste/6_421.jpg,Biodegradable
Biodegradable/food_waste/6_101.jpg,Biodegradable
Biodegradable/food_waste/1_228.jpg,Biodegradable
Biodegradable/food_waste/2_249 (2).jpg,Biodegradable
Biodegradable/food_waste/5_862.jpg,Biodegradable
Biodegradable/food_waste/6_429.jpg,Biodegradable
Biodegradable/food_waste/2_157.jpg,Biodegradable
Biodegradable/food_waste/2_1220.jpg,Biodegradable
Biodegradable/food_waste/5_330.jpg,Biodegradable
Biodegradable/food_waste/5_184.jpg,Biodegradable
Biodegradable/food_waste/4_760.jpg,Biodegradable
Biodegradable/food_waste/2_958.jpg,Biodegradable
Biodegradable/food_waste/5_281.jpg,Biodegradable
Biodegradable/food_waste/3_372.jpg,Biodegradable
Biodegradable/food_waste/9_1263.jpg,Biodegradable
Biodegradable/food_waste/0_906.jpg,Biodegradable
Biodegradable/food_waste/5_799.jpg,Biodegradable
Biodegradable/food_waste/2_32.jpg,Biodegradable
Biodegradable/food_waste/9_166.jpg,Biodegradable
Biodegradable/food_waste/4_809.jpg,Biodegradable
Biodegradable/food_waste/9_1426.jpg,Biodegradable
Biodegradable/food_waste/5_106.jpg,Biodegradable
Biodegradable/food_waste/4_47.jpg,Biodegradable
Biodegradable/food_waste/9_881.jpg,Biodegradable
Biodegradable/food_waste/5_1255.jpg,Biodegradable
Biodegradable/food_waste/8_416.jpg,Biodegradable
Biodegradable/food_waste/9_292.jpg,Biodegradable
Biodegradable/food_waste/5_769.jpg,Biodegradable
Biodegradable/food_waste/1_66.jpg,Biodegradable
Biodegradable/food_waste/5_752.jpg,Biodegradable
Biodegradable/food_waste/3_832.jpg,Biodegradable
Biodegradable/food_waste/2_746.jpg,Biodegradable
Biodegradable/food_waste/9_511.jpg,Biodegradable
Biodegradable/food_waste/2_274 (2).jpg,Biodegradable
Biodegradable/food_waste/10_600.jpg,Biodegradable
Biodegradable/food_waste/2_402.jpg,Biodegradable
Biodegradable/food_waste/4_380.jpg,Biodegradable
Biodegradable/food_waste/9_538.jpg,Biodegradable
Biodegradable/food_waste/2_908.jpg,Biodegradable
Biodegradable/food_waste/5_856.jpg,Biodegradable
Biodegradable/food_waste/3_443.jpg,Biodegradable
Biodegradable/food_waste/5_357.jpg,Biodegradable
Biodegradable/food_waste/9_1399.jpg,Biodegradable
Biodegradable/food_waste/00000215.jpg,Biodegradable
Biodegradable/food_waste/4_643.jpg,Biodegradable
Biodegradable/food_waste/9_1363.jpg,Biodegradable
Biodegradable/food_waste/10_183.jpg,Biodegradable
Biodegradable/food_waste/4_763.jpg,Biodegradable
Biodegradable/food_waste/00000303.jpg,Biodegradable
Biodegradable/food_waste/8_555.jpg,Biodegradable
Biodegradable/food_waste/0_317.jpg,Biodegradable
Biodegradable/food_waste/10_268.jpg,Biodegradable
Biodegradable/food_waste/2_330.jpg,Biodegradable
Biodegradable/food_waste/2_1163.jpg,Biodegradable
Biodegradable/food_waste/9_595.jpg,Biodegradable
Biodegradable/food_waste/9_805.jpg,Biodegradable
Biodegradable/food_waste/0_921.jpg,Biodegradable
Biodegradable/food_waste/2_324 (2).jpg,Biodegradable
Biodegradable/food_waste/3_909.jpg,Biodegradable
Biodegradable/food_waste/00000359.jpg,Biodegradable
Biodegradable/food_waste/1_320.jpg,Biodegradable
Biodegradable/food_waste/4_54.jpg,Biodegradable
Biodegradable/food_waste/9_66.jpg,Biodegradable
Biodegradable/food_waste/4_325.jpg,Biodegradable
Biodegradable/food_waste/1_386.jpg,Biodegradable
Biodegradable/food_waste/2_864.jpg,Biodegradable
Biodegradable/food_waste/9_108.jpg,Biodegradable
Biodegradable/food_waste/7_186.jpg,Biodegradable
Biodegradable/food_waste/5_134.jpg,Biodegradable
Biodegradable/food_waste/0_837.jpg,Biodegradable
Biodegradable/food_waste/8_306.jpg,Biodegradable
Biodegradable/food_waste/2_1352.jpg,Biodegradable
Biodegradable/food_waste/3_228.jpg,Biodegradable
Biodegradable/food_waste/2_298.jpg,Biodegradable
Biodegradable/food_waste/4_597.jpg,Biodegradable
Biodegradable/food_waste/9_152.jpg,Biodegradable
Biodegradable/food_waste/9_1274.jpg,Biodegradable
Biodegradable/food_waste/0_2.jpg,Biodegradable
Biodegradable/food_waste/9_536.jpg,Biodegradable
Biodegradable/food_waste/10_305.jpg,Biodegradable
Biodegradable/food_waste/10_496.jpg,Biodegradable
Biodegradable/food_waste/3_223.jpg,Biodegradable
Biodegradable/food_waste/0_177.jpg,Biodegradable
Biodegradable/food_waste/9_760.jpg,Biodegradable
Biodegradable/food_waste/0_74.jpg,Biodegradable
Biodegradable/food_waste/0_904.jpg,Biodegradable
Biodegradable/food_waste/5_9.jpg,Biodegradable
Biodegradable/food_waste/0_128.jpg,Biodegradable
Biodegradable/food_waste/9_217.jpg,Biodegradable
Biodegradable/food_waste/2_190 (2).jpg,Biodegradable
Biodegradable/food_waste/6_183.jpg,Biodegradable
Biodegradable/food_waste/5_994.jpg,Biodegradable
Biodegradable/food_waste/4_739.jpg,Biodegradable
Biodegradable/food_waste/3_768.jpg,Biodegradable
Biodegradable/food_waste/7_146.jpg,Biodegradable
Biodegradable/food_waste/0_598.jpg,Biodegradable
Biodegradable/food_waste/2_136.jpg,Biodegradable
Biodegradable/food_waste/0_919.jpg,Biodegradable
Biodegradable/food_waste/2_389.jpg,Biodegradable
Biodegradable/food_waste/4_653.jpg,Biodegradable
Biodegradable/food_waste/10_613.jpg,Biodegradable
Biodegradable/food_waste/3_776.jpg,Biodegradable
Biodegradable/food_waste/9_1015.jpg,Biodegradable
Biodegradable/food_waste/5_1105.jpg,Biodegradable
Biodegradable/food_waste/2_1405.jpg,Biodegradable
Biodegradable/food_waste/5_277.jpg,Biodegradable
Biodegradable/food_waste/2_1451.jpg,Biodegradable
Biodegradable/food_waste/2_1032.jpg,Biodegradable
Biodegradable/food_waste/0_374.jpg,Biodegradable
Biodegradable/food_waste/2_373.jpg,Biodegradable
Biodegradable/food_waste/2_81.jpg,Biodegradable
Biodegradable/food_waste/10_358.jpg,Biodegradable
Biodegradable/food_waste/9_362.jpg,Biodegradable
Biodegradable/food_waste/9_266.jpg,Biodegradable
Biodegradable/food_waste/8_72.jpg,Biodegradable
Biodegradable/food_waste/3_842.jpg,Biodegradable
Biodegradable/food_waste/3_887.jpg,Biodegradable
Biodegradable/food_waste/4_86.jpg,Biodegradable
Biodegradable/food_waste/0_772.jpg,Biodegradable
Biodegradable/food_waste/2_1011.jpg,Biodegradable
Biodegradable/food_waste/9_1415.jpg,Biodegradable
Biodegradable/food_waste/5_1312.jpg,Biodegradable
Biodegradable/food_waste/2_103.jpg,Biodegradable
Biodegradable/food_waste/4_795.jpg,Biodegradable
Biodegradable/food_waste/2_1216.jpg,Biodegradable
Biodegradable/food_waste/0_878.jpg,Biodegradable
Biodegradable/food_waste/10_276.jpg,Biodegradable
Biodegradable/food_waste/5_294.jpg,Biodegradable
Biodegradable/food_waste/6_242.jpg,Biodegradable
Biodegradable/food_waste/5_845.jpg,Biodegradable
Biodegradable/food_waste/8_267.jpg,Biodegradable
Biodegradable/food_waste/3_846.jpg,Biodegradable
Biodegradable/food_waste/5_533.jpg,Biodegradable
Biodegradable/food_waste/9_1283.jpg,Biodegradable
Biodegradable/food_waste/4_446.jpg,Biodegradable
Biodegradable/food_waste/0_773.jpg,Biodegradable
Biodegradable/food_waste/4_101.jpg,Biodegradable
Biodegradable/food_waste/2_751.jpg,Biodegradable
Biodegradable/food_waste/3_80.jpg,Biodegradable
Biodegradable/food_waste/5_635.jpg,Biodegradable
Biodegradable/food_waste/2_311 (2).jpg,Biodegradable
Biodegradable/food_waste/4_227.jpg,Biodegradable
Biodegradable/food_waste/10_68.jpg,Biodegradable
Biodegradable/food_waste/8_71.jpg,Biodegradable
Biodegradable/food_waste/5_1194.jpg,Biodegradable
Biodegradable/food_waste/00000256.jpg,Biodegradable
Biodegradable/food_waste/3_139.jpg,Biodegradable
Biodegradable/food_waste/8_821.jpg,Biodegradable
Biodegradable/food_waste/6_386.jpg,Biodegradable
Biodegradable/food_waste/5_233.jpg,Biodegradable
Biodegradable/food_waste/1_268.jpg,Biodegradable
Biodegradable/food_waste/8_618.jpg,Biodegradable
Biodegradable/food_waste/3_844.jpg,Biodegradable
Biodegradable/food_waste/3_868.jpg,Biodegradable
Biodegradable/food_waste/5_174.jpg,Biodegradable
Biodegradable/food_waste/1_421.jpg,Biodegradable
Biodegradable/food_waste/6_35.jpg,Biodegradable
Biodegradable/food_waste/3_381.jpg,Biodegradable
Biodegradable/food_waste/4_301.jpg,Biodegradable
Biodegradable/food_waste/5_851.jpg,Biodegradable
Biodegradable/food_waste/4_396.jpg,Biodegradable
Biodegradable/food_waste/3_795.jpg,Biodegradable
Biodegradable/food_waste/8_274.jpg,Biodegradable
Biodegradable/food_waste/5_385.jpg,Biodegradable
Biodegradable/food_waste/2_141.jpg,Biodegradable
Biodegradable/food_waste/1_109.jpg,Biodegradable
Biodegradable/food_waste/4_531.jpg,Biodegradable
Biodegradable/food_waste/9_1460.jpg,Biodegradable
Biodegradable/food_waste/4_354.jpg,Biodegradable
Biodegradable/food_waste/6_344.jpg,Biodegradable
Biodegradable/food_waste/9_1491.jpg,Biodegradable
Biodegradable/food_waste/7_167.jpg,Biodegradable
Biodegradable/food_waste/1_7.jpg,Biodegradable
Biodegradable/food_waste/10_446.jpg,Biodegradable
Biodegradable/food_waste/4_66.jpg,Biodegradable
Biodegradable/food_waste/0_687.jpg,Biodegradable
Biodegradable/food_waste/8_566.jpg,Biodegradable
Biodegradable/food_waste/3_937.jpg,Biodegradable
Biodegradable/food_waste/8_692.jpg,Biodegradable
Biodegradable/food_waste/9_722.jpg,Biodegradable
Biodegradable/food_waste/9_92.jpg,Biodegradable
Biodegradable/food_waste/6_172.jpg,Biodegradable
Biodegradable/food_waste/0_751.jpg,Biodegradable
Biodegradable/food_waste/10_495.jpg,Biodegradable
Biodegradable/food_waste/2_1491.jpg,Biodegradable
Biodegradable/food_waste/5_915.jpg,Biodegradable
Biodegradable/food_waste/4_656.jpg,Biodegradable
Biodegradable/food_waste/5_1069.jpg,Biodegradable
Biodegradable/food_waste/5_698.jpg,Biodegradable
Biodegradable/food_waste/00000079.jpg,Biodegradable
Biodegradable/food_waste/0_897.jpg,Biodegradable
Biodegradable/food_waste/2_823.jpg,Biodegradable
Biodegradable/food_waste/2_90.jpg,Biodegradable
Biodegradable/food_waste/5_461.jpg,Biodegradable
Biodegradable/food_waste/0_479.jpg,Biodegradable
Biodegradable/food_waste/2_1128.jpg,Biodegradable
Biodegradable/food_waste/8_418.jpg,Biodegradable
Biodegradable/food_waste/10_223.jpg,Biodegradable
Biodegradable/food_waste/5_814.jpg,Biodegradable
Biodegradable/food_waste/2_162.jpg,Biodegradable
Biodegradable/food_waste/5_1100.jpg,Biodegradable
Biodegradable/food_waste/1_325.jpg,Biodegradable
Biodegradable/food_waste/2_934.jpg,Biodegradable
Biodegradable/food_waste/9_787.jpg,Biodegradable
Biodegradable/food_waste/10_298.jpg,Biodegradable
Biodegradable/food_waste/9_1310.jpg,Biodegradable
Biodegradable/food_waste/2_655.jpg,Biodegradable
Biodegradable/food_waste/2_1458.jpg,Biodegradable
Biodegradable/food_waste/5_251.jpg,Biodegradable
Biodegradable/food_waste/3_836.jpg,Biodegradable
Biodegradable/food_waste/9_918.jpg,Biodegradable
Biodegradable/food_waste/0_221.jpg,Biodegradable
Biodegradable/food_waste/1_211.jpg,Biodegradable
Biodegradable/food_waste/8_6.jpg,Biodegradable
Biodegradable/food_waste/9_1288.jpg,Biodegradable
Biodegradable/food_waste/5_848.jpg,Biodegradable
Biodegradable/food_waste/6_268.jpg,Biodegradable
Biodegradable/food_waste/3_503.jpg,Biodegradable
Biodegradable/food_waste/3_202.jpg,Biodegradable
Biodegradable/food_waste/0_642.jpg,Biodegradable
Biodegradable/food_waste/9_827.jpg,Biodegradable
Biodegradable/food_waste/3_420.jpg,Biodegradable
Biodegradable/food_waste/8_282.jpg,Biodegradable
Biodegradable/food_waste/5_770.jpg,Biodegradable
Biodegradable/food_waste/5_1032.jpg,Biodegradable
Biodegradable/food_waste/9_1118.jpg,Biodegradable
Biodegradable/food_waste/0_405.jpg,Biodegradable
Biodegradable/food_waste/4_235.jpg,Biodegradable
Biodegradable/food_waste/8_531.jpg,Biodegradable
Biodegradable/food_waste/5_1072.jpg,Biodegradable
Biodegradable/food_waste/5_1185.jpg,Biodegradable
Biodegradable/food_waste/2_1434.jpg,Biodegradable
Biodegradable/food_waste/5_153.jpg,Biodegradable
Biodegradable/food_waste/0_552.jpg,Biodegradable
Biodegradable/food_waste/4_826.jpg,Biodegradable
Biodegradable/food_waste/9_1237.jpg,Biodegradable
Biodegradable/food_waste/2_802.jpg,Biodegradable
Biodegradable/food_waste/8_754.jpg,Biodegradable
Biodegradable/food_waste/1_184.jpg,Biodegradable
Biodegradable/food_waste/10_529.jpg,Biodegradable
Biodegradable/food_waste/0_398.jpg,Biodegradable
Biodegradable/food_waste/6_188.jpg,Biodegradable
Biodegradable/food_waste/9_835.jpg,Biodegradable
Biodegradable/food_waste/9_283.jpg,Biodegradable
Biodegradable/food_waste/0_165.jpg,Biodegradable
Biodegradable/food_waste/4_34.jpg,Biodegradable
Biodegradable/food_waste/1_298.jpg,Biodegradable
Biodegradable/food_waste/6_212.jpg,Biodegradable
Biodegradable/food_waste/4_381.jpg,Biodegradable
Biodegradable/food_waste/0_199.jpg,Biodegradable
Biodegradable/food_waste/10_560.jpg,Biodegradable
Biodegradable/food_waste/3_70.jpg,Biodegradable
Biodegradable/food_waste/7_157.jpg,Biodegradable
Biodegradable/food_waste/8_491.jpg,Biodegradable
Biodegradable/food_waste/3_455.jpg,Biodegradable
Biodegradable/food_waste/2_556.jpg,Biodegradable
Biodegradable/food_waste/2_506.jpg,Biodegradable
Biodegradable/food_waste/5_1106.jpg,Biodegradable
Biodegradable/food_waste/8_667.jpg,Biodegradable
Biodegradable/food_waste/4_535.jpg,Biodegradable
Biodegradable/food_waste/9_652.jpg,Biodegradable
Biodegradable/food_waste/2_763.jpg,Biodegradable
Biodegradable/food_waste/5_998.jpg,Biodegradable
Biodegradable/food_waste/8_99.jpg,Biodegradable
Biodegradable/food_waste/9_1138.jpg,Biodegradable
Biodegradable/food_waste/6_77.jpg,Biodegradable
Biodegradable/food_waste/1_362.jpg,Biodegradable
Biodegradable/food_waste/2_849.jpg,Biodegradable
Biodegradable/food_waste/8_268.jpg,Biodegradable
Biodegradable/food_waste/4_803.jpg,Biodegradable
Biodegradable/food_waste/10_445.jpg,Biodegradable
Biodegradable/food_waste/2_198.jpg,Biodegradable
Biodegradable/food_waste/9_1402.jpg,Biodegradable
Biodegradable/food_waste/00000296.jpg,Biodegradable
Biodegradable/food_waste/8_674.jpg,Biodegradable
Biodegradable/food_waste/0_718.jpg,Biodegradable
Biodegradable/food_waste/2_344.jpg,Biodegradable
Biodegradable/food_waste/10_687.jpg,Biodegradable
Biodegradable/food_waste/00000008.jpg,Biodegradable
Biodegradable/food_waste/8_122.jpg,Biodegradable
Biodegradable/food_waste/4_289.jpg,Biodegradable
Biodegradable/food_waste/3_518.jpg,Biodegradable
Biodegradable/food_waste/8_571.jpg,Biodegradable
Biodegradable/food_waste/5_781.jpg,Biodegradable
Biodegradable/food_waste/1_31.jpg,Biodegradable
Biodegradable/food_waste/10_483.jpg,Biodegradable
Biodegradable/food_waste/6_272.jpg,Biodegradable
Biodegradable/food_waste/00000334.jpg,Biodegradable
Biodegradable/food_waste/4_796.jpg,Biodegradable
Biodegradable/food_waste/2_780.jpg,Biodegradable
Biodegradable/food_waste/8_453.jpg,Biodegradable
Biodegradable/food_waste/2_107.jpg,Biodegradable
Biodegradable/food_waste/5_241.jpg,Biodegradable
Biodegradable/food_waste/0_709.jpg,Biodegradable
Biodegradable/food_waste/2_543.jpg,Biodegradable
Biodegradable/food_waste/6_435.jpg,Biodegradable
Biodegradable/food_waste/4_519.jpg,Biodegradable
Biodegradable/food_waste/5_1075.jpg,Biodegradable
Biodegradable/food_waste/9_1110.jpg,Biodegradable
Biodegradable/food_waste/8_91.jpg,Biodegradable
Biodegradable/food_waste/00000000.jpg,Biodegradable
Biodegradable/food_waste/0_485.jpg,Biodegradable
Biodegradable/food_waste/8_97.jpg,Biodegradable
Biodegradable/food_waste/10_402.jpg,Biodegradable
Biodegradable/food_waste/5_465.jpg,Biodegradable
Biodegradable/food_waste/4_461.jpg,Biodegradable
Biodegradable/food_waste/6_374.jpg,Biodegradable
Biodegradable/food_waste/6_37.jpg,Biodegradable
Biodegradable/food_waste/1_210.jpg,Biodegradable
Biodegradable/food_waste/0_893.jpg,Biodegradable
Biodegradable/food_waste/5_619.jpg,Biodegradable
Biodegradable/food_waste/2_121.jpg,Biodegradable
Biodegradable/food_waste/4_717.jpg,Biodegradable
Biodegradable/food_waste/00000098.jpg,Biodegradable
Biodegradable/food_waste/2_611.jpg,Biodegradable
Biodegradable/food_waste/4_146.jpg,Biodegradable
Biodegradable/food_waste/8_413.jpg,Biodegradable
Biodegradable/food_waste/4_340.jpg,Biodegradable
Biodegradable/food_waste/6_303.jpg,Biodegradable
Biodegradable/food_waste/9_195.jpg,Biodegradable
Biodegradable/food_waste/5_648.jpg,Biodegradable
Biodegradable/food_waste/00000125.jpg,Biodegradable
Biodegradable/food_waste/3_544.jpg,Biodegradable
Biodegradable/food_waste/9_1175.jpg,Biodegradable
Biodegradable/food_waste/6_307.jpg,Biodegradable
Biodegradable/food_waste/2_1346.jpg,Biodegradable
Biodegradable/food_waste/9_519.jpg,Biodegradable
Biodegradable/food_waste/5_1283.jpg,Biodegradable
Biodegradable/food_waste/9_819.jpg,Biodegradable
Biodegradable/food_waste/7_176.jpg,Biodegradable
Biodegradable/food_waste/5_167.jpg,Biodegradable
Biodegradable/food_waste/0_305.jpg,Biodegradable
Biodegradable/food_waste/4_540.jpg,Biodegradable
Biodegradable/food_waste/5_952.jpg,Biodegradable
Biodegradable/food_waste/9_352.jpg,Biodegradable
Biodegradable/food_waste/3_515.jpg,Biodegradable
Biodegradable/food_waste/4_287.jpg,Biodegradable
Biodegradable/food_waste/1_411.jpg,Biodegradable
Biodegradable/food_waste/8_269.jpg,Biodegradable
Biodegradable/food_waste/9_547.jpg,Biodegradable
Biodegradable/food_waste/6_195.jpg,Biodegradable
Biodegradable/food_waste/0_902.jpg,Biodegradable
Biodegradable/food_waste/0_840.jpg,Biodegradable
Biodegradable/food_waste/2_931.jpg,Biodegradable
Biodegradable/food_waste/9_1281.jpg,Biodegradable
Biodegradable/food_waste/8_513.jpg,Biodegradable
Biodegradable/food_waste/10_653.jpg,Biodegradable
Biodegradable/food_waste/0_490.jpg,Biodegradable
Biodegradable/food_waste/8_495.jpg,Biodegradable
Biodegradable/food_waste/5_342.jpg,Biodegradable
Biodegradable/food_waste/9_1459.jpg,Biodegradable
Biodegradable/food_waste/3_508.jpg,Biodegradable
Biodegradable/food_waste/2_485.jpg,Biodegradable
Biodegradable/food_waste/1_132.jpg,Biodegradable
Biodegradable/food_waste/0_615.jpg,Biodegradable
Biodegradable/food_waste/4_324.jpg,Biodegradable
Biodegradable/food_waste/9_829.jpg,Biodegradable
Biodegradable/food_waste/2_244 (2).jpg,Biodegradable
Biodegradable/food_waste/2_109.jpg,Biodegradable
Biodegradable/food_waste/3_936.jpg,Biodegradable
Biodegradable/food_waste/5_511.jpg,Biodegradable
Biodegradable/food_waste/5_813.jpg,Biodegradable
Biodegradable/food_waste/5_527.jpg,Biodegradable
Biodegradable/food_waste/8_779.jpg,Biodegradable
Biodegradable/food_waste/3_921.jpg,Biodegradable
Biodegradable/food_waste/3_780.jpg,Biodegradable
Biodegradable/food_waste/2_1180.jpg,Biodegradable
Biodegradable/food_waste/2_939.jpg,Biodegradable
Biodegradable/food_waste/5_818.jpg,Biodegradable
Biodegradable/food_waste/5_1038.jpg,Biodegradable
Biodegradable/food_waste/9_727.jpg,Biodegradable
Biodegradable/food_waste/4_526.jpg,Biodegradable
Biodegradable/food_waste/8_725.jpg,Biodegradable
Biodegradable/food_waste/9_1354.jpg,Biodegradable
Biodegradable/food_waste/10_549.jpg,Biodegradable
Biodegradable/food_waste/00000093.jpg,Biodegradable
Biodegradable/food_waste/3_125.jpg,Biodegradable
Biodegradable/food_waste/00000128.jpg,Biodegradable
Biodegradable/food_waste/5_219.jpg,Biodegradable
Biodegradable/food_waste/3_796.jpg,Biodegradable
Biodegradable/food_waste/5_618.jpg,Biodegradable
Biodegradable/food_waste/5_978.jpg,Biodegradable
Biodegradable/food_waste/9_329.jpg,Biodegradable
Biodegradable/food_waste/4_481.jpg,Biodegradable
Biodegradable/food_waste/6_299.jpg,Biodegradable
Biodegradable/food_waste/9_994.jpg,Biodegradable
Biodegradable/food_waste/10_688.jpg,Biodegradable
Biodegradable/food_waste/5_15.jpg,Biodegradable
Biodegradable/food_waste/2_487.jpg,Biodegradable
Biodegradable/food_waste/2_312.jpg,Biodegradable
Biodegradable/food_waste/0_896.jpg,Biodegradable
Biodegradable/food_waste/8_702.jpg,Biodegradable
Biodegradable/food_waste/8_589.jpg,Biodegradable
Biodegradable/food_waste/5_895.jpg,Biodegradable
Biodegradable/food_waste/2_575.jpg,Biodegradable
Biodegradable/food_waste/9_968.jpg,Biodegradable
Biodegradable/food_waste/3_479.jpg,Biodegradable
Biodegradable/food_waste/8_455.jpg,Biodegradable
Biodegradable/food_waste/6_70.jpg,Biodegradable
Biodegradable/food_waste/6_102.jpg,Biodegradable
Biodegradable/food_waste/5_1150.jpg,Biodegradable
Biodegradable/food_waste/2_219 (2).jpg,Biodegradable
Biodegradable/food_waste/5_645.jpg,Biodegradable
Biodegradable/food_waste/00000100.jpg,Biodegradable
Biodegradable/food_waste/6_428.jpg,Biodegradable
Biodegradable/food_waste/9_1478.jpg,Biodegradable
Biodegradable/food_waste/9_328.jpg,Biodegradable
Biodegradable/food_waste/5_931.jpg,Biodegradable
Biodegradable/food_waste/5_740.jpg,Biodegradable
Biodegradable/food_waste/9_1103.jpg,Biodegradable
Biodegradable/food_waste/00000207.jpg,Biodegradable
Biodegradable/food_waste/8_638.jpg,Biodegradable
Biodegradable/food_waste/5_1163.jpg,Biodegradable
Biodegradable/food_waste/9_65.jpg,Biodegradable
Biodegradable/food_waste/3_305.jpg,Biodegradable
Biodegradable/food_waste/2_1061.jpg,Biodegradable
Biodegradable/food_waste/9_1255.jpg,Biodegradable
Biodegradable/food_waste/2_248 (2).jpg,Biodegradable
Biodegradable/food_waste/2_1298.jpg,Biodegradable
Biodegradable/food_waste/0_502.jpg,Biodegradable
Biodegradable/food_waste/8_402.jpg,Biodegradable
Biodegradable/food_waste/6_237.jpg,Biodegradable
Biodegradable/food_waste/1_107.jpg,Biodegradable
Biodegradable/food_waste/2_976.jpg,Biodegradable
Biodegradable/food_waste/9_1088.jpg,Biodegradable
Biodegradable/food_waste/4_288.jpg,Biodegradable
Biodegradable/food_waste/7_121.jpg,Biodegradable
Biodegradable/food_waste/2_340.jpg,Biodegradable
Biodegradable/food_waste/8_164.jpg,Biodegradable
Biodegradable/food_waste/9_37.jpg,Biodegradable
Biodegradable/food_waste/2_135.jpg,Biodegradable
Biodegradable/food_waste/3_452.jpg,Biodegradable
Biodegradable/food_waste/9_474.jpg,Biodegradable
Biodegradable/food_waste/0_985.jpg,Biodegradable
Biodegradable/food_waste/9_726.jpg,Biodegradable
Biodegradable/food_waste/8_420.jpg,Biodegradable
Biodegradable/food_waste/9_103.jpg,Biodegradable
Biodegradable/food_waste/9_732.jpg,Biodegradable
Biodegradable/food_waste/9_1074.jpg,Biodegradable
Biodegradable/food_waste/9_1098.jpg,Biodegradable
Biodegradable/food_waste/7_59.jpg,Biodegradable
Biodegradable/food_waste/1_138.jpg,Biodegradable
Biodegradable/food_waste/3_612.jpg,Biodegradable
Biodegradable/food_waste/4_515.jpg,Biodegradable
Biodegradable/food_waste/0_33.jpg,Biodegradable
Biodegradable/food_waste/9_1085.jpg,Biodegradable
Biodegradable/food_waste/5_469.jpg,Biodegradable
Biodegradable/food_waste/10_186.jpg,Biodegradable
Biodegradable/food_waste/6_63.jpg,Biodegradable
Biodegradable/food_waste/4_399.jpg,Biodegradable
Biodegradable/food_waste/2_865.jpg,Biodegradable
Biodegradable/food_waste/9_202.jpg,Biodegradable
Biodegradable/food_waste/1_383.jpg,Biodegradable
Biodegradable/food_waste/2_1270.jpg,Biodegradable
Biodegradable/food_waste/5_853.jpg,Biodegradable
Biodegradable/food_waste/3_264.jpg,Biodegradable
Biodegradable/food_waste/10_65.jpg,Biodegradable
Biodegradable/food_waste/10_75.jpg,Biodegradable
Biodegradable/food_waste/9_694.jpg,Biodegradable
Biodegradable/food_waste/0_383.jpg,Biodegradable
Biodegradable/food_waste/3_197.jpg,Biodegradable
Biodegradable/food_waste/5_754.jpg,Biodegradable
Biodegradable/food_waste/3_643.jpg,Biodegradable
Biodegradable/food_waste/2_609.jpg,Biodegradable
Biodegradable/food_waste/0_779.jpg,Biodegradable
Biodegradable/food_waste/0_765.jpg,Biodegradable
Biodegradable/food_waste/6_411.jpg,Biodegradable
Biodegradable/food_waste/9_324.jpg,Biodegradable
Biodegradable/food_waste/9_648.jpg,Biodegradable
Biodegradable/food_waste/2_750.jpg,Biodegradable
Biodegradable/food_waste/9_97.jpg,Biodegradable
Biodegradable/food_waste/5_325.jpg,Biodegradable
Biodegradable/food_waste/4_779.jpg,Biodegradable
Biodegradable/food_waste/2_898.jpg,Biodegradable
Biodegradable/food_waste/5_1052.jpg,Biodegradable
Biodegradable/food_waste/10_371.jpg,Biodegradable
Biodegradable/food_waste/2_772.jpg,Biodegradable
Biodegradable/food_waste/5_766.jpg,Biodegradable
Biodegradable/food_waste/3_562.jpg,Biodegradable
Biodegradable/food_waste/2_122.jpg,Biodegradable
Biodegradable/food_waste/8_225.jpg,Biodegradable
Biodegradable/food_waste/4_310.jpg,Biodegradable
Biodegradable/food_waste/5_237.jpg,Biodegradable
Biodegradable/food_waste/5_1097.jpg,Biodegradable
Biodegradable/food_waste/5_1025.jpg,Biodegradable
Biodegradable/food_waste/8_654.jpg,Biodegradable
Biodegradable/food_waste/3_569.jpg,Biodegradable
Biodegradable/food_waste/9_1256.jpg,Biodegradable
Biodegradable/food_waste/00000164.jpg,Biodegradable
Biodegradable/food_waste/6_434.jpg,Biodegradable
Biodegradable/food_waste/7_193.jpg,Biodegradable
Biodegradable/food_waste/2_1480.jpg,Biodegradable
Biodegradable/food_waste/2_497.jpg,Biodegradable
Biodegradable/food_waste/2_574.jpg,Biodegradable
Biodegradable/food_waste/2_230 (2).jpg,Biodegradable
Biodegradable/food_waste/2_1105.jpg,Biodegradable
Biodegradable/food_waste/10_507.jpg,Biodegradable
Biodegradable/food_waste/5_718.jpg,Biodegradable
Biodegradable/food_waste/9_333.jpg,Biodegradable
Biodegradable/food_waste/3_900.jpg,Biodegradable
Biodegradable/food_waste/1_279.jpg,Biodegradable
Biodegradable/food_waste/3_476.jpg,Biodegradable
Biodegradable/food_waste/2_1148.jpg,Biodegradable
Biodegradable/food_waste/00000018.jpg,Biodegradable
Biodegradable/food_waste/2_1495.jpg,Biodegradable
Biodegradable/food_waste/5_216.jpg,Biodegradable
Biodegradable/food_waste/0_713.jpg,Biodegradable
Biodegradable/food_waste/1_396.jpg,Biodegradable
Biodegradable/food_waste/4_729.jpg,Biodegradable
Biodegradable/food_waste/5_375.jpg,Biodegradable
Biodegradable/food_waste/5_711.jpg,Biodegradable
Biodegradable/food_waste/4_50.jpg,Biodegradable
Biodegradable/food_waste/10_361.jpg,Biodegradable
